route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
120-180,132-Blocks-Weekday-51,10762133-132-Blocks-Weekday-51,"Colma BART",1201056,1,,1200274
120-180,132-Blocks-Weekday-51,10762134-132-Blocks-Weekday-51,"Colma BART",1201058,1,,1200274
120-180,132-Blocks-Weekday-51,10762135-132-Blocks-Weekday-51,"Colma BART",1201060,1,,1200274
120-180,132-Blocks-Weekday-51,10762136-132-Blocks-Weekday-51,"Colma BART",1201062,1,,1200274
120-180,132-Blocks-Weekday-51,10762137-132-Blocks-Weekday-51,"Colma BART",1201064,1,,1200274
120-180,132-Blocks-Weekday-51,10762138-132-Blocks-Weekday-51,"Colma BART",1201068,1,,1200274
120-180,132-Blocks-Weekday-51,10762139-132-Blocks-Weekday-51,"Colma BART",1201066,1,,1200274
120-180,132-Blocks-Weekday-51,10762140-132-Blocks-Weekday-51,"SFO",1201002,1,,1200268
120-180,132-Blocks-Weekday-51,10762141-132-Blocks-Weekday-51,"Brunswick/Templeton",1201001,0,,1200225
120-180,132-Blocks-Weekday-51,10762142-132-Blocks-Weekday-51,"Brunswick/Templeton",1201003,0,,1200225
120-180,132-Blocks-Weekday-51,10762143-132-Blocks-Weekday-51,"Colma BART",1201004,1,,1200274
120-180,132-Blocks-Weekday-51,10762144-132-Blocks-Weekday-51,"Colma BART",1201006,1,,1200274
120-180,132-Blocks-Weekday-51,10762145-132-Blocks-Weekday-51,"Colma BART",1201008,1,,1200274
296-180,132-Blocks-Weekday-51,10762146-132-Blocks-Weekday-51,"Redwood City Transit Center",2961002,0,,2960293
296-180,132-Blocks-Weekday-51,10762147-132-Blocks-Weekday-51,"Redwood City Transit Center",2961004,0,,2960293
296-180,132-Blocks-Weekday-51,10762148-132-Blocks-Weekday-51,"Redwood City Transit Center",2961006,0,,2960293
296-180,132-Blocks-Weekday-51,10762149-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961001,1,,2960301
296-180,132-Blocks-Weekday-51,10762150-132-Blocks-Weekday-51,"Redwood City Transit Center",2961008,0,,2960293
296-180,132-Blocks-Weekday-51,10762151-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961003,1,,2960300
296-180,132-Blocks-Weekday-51,10762152-132-Blocks-Weekday-51,"Redwood City Transit Center",2961010,0,,2960293
296-180,132-Blocks-Weekday-51,10762153-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961005,1,,2960300
296-180,132-Blocks-Weekday-51,10762154-132-Blocks-Weekday-51,"Redwood City Transit Center",2961012,0,,2960292
296-180,132-Blocks-Weekday-51,10762155-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961007,1,,2960300
296-180,132-Blocks-Weekday-51,10762156-132-Blocks-Weekday-51,"Redwood City Transit Center",2961014,0,,2960292
296-180,132-Blocks-Weekday-51,10762157-132-Blocks-Weekday-51,"Redwood City Transit Center",2961016,0,,2960292
296-180,132-Blocks-Weekday-51,10762158-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961009,1,,2960300
296-180,132-Blocks-Weekday-51,10762159-132-Blocks-Weekday-51,"Redwood City Transit Center",2961018,0,,2960292
296-180,132-Blocks-Weekday-51,10762160-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961011,1,,2960300
296-180,132-Blocks-Weekday-51,10762161-132-Blocks-Weekday-51,"Redwood City Transit Center",2961020,0,,2960292
296-180,132-Blocks-Weekday-51,10762162-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961013,1,,2960300
296-180,132-Blocks-Weekday-51,10762163-132-Blocks-Weekday-51,"Redwood City Transit Center",2961022,0,,2960292
296-180,132-Blocks-Weekday-51,10762164-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961015,1,,2960300
296-180,132-Blocks-Weekday-51,10762165-132-Blocks-Weekday-51,"Redwood City Transit Center",2961024,0,,2960292
296-180,132-Blocks-Weekday-51,10762166-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961017,1,,2960300
296-180,132-Blocks-Weekday-51,10762167-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961019,1,,2960300
296-180,132-Blocks-Weekday-51,10762168-132-Blocks-Weekday-51,"Redwood City Transit Center",2961026,0,,2960292
296-180,132-Blocks-Weekday-51,10762169-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961021,1,,2960300
296-180,132-Blocks-Weekday-51,10762170-132-Blocks-Weekday-51,"Redwood City Transit Center",2961028,0,,2960292
296-180,132-Blocks-Weekday-51,10762171-132-Blocks-Weekday-51,"Bayshore/Donohoe",2961023,1,,2960300
296-180,132-Blocks-Weekday-51,10762172-132-Blocks-Weekday-51,"Redwood City Transit Center",2961030,0,,2960292
296-180,132-Blocks-Weekday-51,10762173-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961025,1,,2960301
296-180,132-Blocks-Weekday-51,10762174-132-Blocks-Weekday-51,"Redwood City Transit Center",2961032,0,,2960292
296-180,132-Blocks-Weekday-51,10762175-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961027,1,,2960301
296-180,132-Blocks-Weekday-51,10762176-132-Blocks-Weekday-51,"Redwood City Transit Center",2961034,0,,2960293
296-180,132-Blocks-Weekday-51,10762177-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961029,1,,2960301
296-180,132-Blocks-Weekday-51,10762178-132-Blocks-Weekday-51,"Redwood City Transit Center",2961036,0,,2960293
296-180,132-Blocks-Weekday-51,10762179-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961031,1,,2960301
296-180,132-Blocks-Weekday-51,10762180-132-Blocks-Weekday-51,"Redwood City Transit Center",2961038,0,,2960293
296-180,132-Blocks-Weekday-51,10762181-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961033,1,,2960301
296-180,132-Blocks-Weekday-51,10762182-132-Blocks-Weekday-51,"Redwood City Transit Center",2961040,0,,2960293
296-180,132-Blocks-Weekday-51,10762183-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961035,1,,2960301
296-180,132-Blocks-Weekday-51,10762184-132-Blocks-Weekday-51,"Redwood City Transit Center",2961042,0,,2960293
296-180,132-Blocks-Weekday-51,10762185-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961037,1,,2960301
296-180,132-Blocks-Weekday-51,10762186-132-Blocks-Weekday-51,"Palo Alo Transit Center",2961039,1,,2960301
278-180,132-Blocks-Weekday-51,10762196-132-Blocks-Weekday-51,"Cañada College",2781003,1,,2780086
278-180,132-Blocks-Weekday-51,10762197-132-Blocks-Weekday-51,"Cañada College",2781005,1,,2780086
278-180,132-Blocks-Weekday-51,10762198-132-Blocks-Weekday-51,"Cañada College",2781007,1,,2780086
278-180,132-Blocks-Weekday-51,10762199-132-Blocks-Weekday-51,"Cañada College",2781009,1,,2780086
278-180,132-Blocks-Weekday-51,10762200-132-Blocks-Weekday-51,"Cañada College",2781011,1,,2780086
278-180,132-Blocks-Weekday-51,10762201-132-Blocks-Weekday-51,"Cañada College",2781013,1,,2780087
278-180,132-Blocks-Weekday-51,10762202-132-Blocks-Weekday-51,"Cañada College",2781015,1,,2780087
278-180,132-Blocks-Weekday-51,10762203-132-Blocks-Weekday-51,"Cañada College",2781017,1,,2780087
278-180,132-Blocks-Weekday-51,10762204-132-Blocks-Weekday-51,"Cañada College",2781019,1,,2780087
278-180,132-Blocks-Weekday-51,10762205-132-Blocks-Weekday-51,"Cañada College",2781021,1,,2780087
278-180,132-Blocks-Weekday-51,10762206-132-Blocks-Weekday-51,"Cañada College",2781023,1,,2780087
278-180,132-Blocks-Weekday-51,10762207-132-Blocks-Weekday-51,"Cañada College",2781025,1,,2780087
278-180,132-Blocks-Weekday-51,10762208-132-Blocks-Weekday-51,"Redwood City Transit Center",2781004,0,,2780090
278-180,132-Blocks-Weekday-51,10762209-132-Blocks-Weekday-51,"Redwood City Transit Center",2781006,0,,2780090
278-180,132-Blocks-Weekday-51,10762210-132-Blocks-Weekday-51,"Redwood City Transit Center",2781008,0,,2780090
278-180,132-Blocks-Weekday-51,10762211-132-Blocks-Weekday-51,"Redwood City Transit Center",2781010,0,,2780090
278-180,132-Blocks-Weekday-51,10762212-132-Blocks-Weekday-51,"Redwood City Transit Center",2781012,0,,2780090
278-180,132-Blocks-Weekday-51,10762213-132-Blocks-Weekday-51,"Redwood City Transit Center",2781014,0,,2780089
278-180,132-Blocks-Weekday-51,10762214-132-Blocks-Weekday-51,"Redwood City Transit Center",2781016,0,,2780089
278-180,132-Blocks-Weekday-51,10762215-132-Blocks-Weekday-51,"Redwood City Transit Center",2781018,0,,2780089
278-180,132-Blocks-Weekday-51,10762216-132-Blocks-Weekday-51,"Redwood City Transit Center",2781020,0,,2780089
278-180,132-Blocks-Weekday-51,10762217-132-Blocks-Weekday-51,"Redwood City Transit Center",2781022,0,,2780089
278-180,132-Blocks-Weekday-51,10762218-132-Blocks-Weekday-51,"Redwood City Transit Center",2781024,0,,2780089
278-180,132-Blocks-Weekday-51,10762219-132-Blocks-Weekday-51,"Redwood City Transit Center",2781026,0,,2780089
278-180,132-Blocks-Weekday-51,10762224-132-Blocks-Weekday-51,"Cañada College",2781001,1,,2780086
278-180,132-Blocks-Weekday-51,10762225-132-Blocks-Weekday-51,"Redwood City Transit Center",2781002,0,,2780090
278-180,132-Blocks-Weekday-51,10762226-132-Blocks-Weekday-51,"Redwood City Transit Center",2781028,0,,2780089
278-180,132-Blocks-Weekday-51,10762227-132-Blocks-Weekday-51,"Cañada College",2781027,1,,2780087
17-180,132-Blocks-Weekday-51,10762228-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171002,0,,170509
17-180,132-Blocks-Weekday-51,10762229-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171004,0,,170509
17-180,132-Blocks-Weekday-51,10762230-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171006,0,,170511
17-180,132-Blocks-Weekday-51,10762231-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171008,0,,170511
17-180,132-Blocks-Weekday-51,10762232-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171010,0,,170511
17-180,132-Blocks-Weekday-51,10762233-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171012,0,,170511
17-180,132-Blocks-Weekday-51,10762234-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171014,0,,170509
17-180,132-Blocks-Weekday-51,10762235-132-Blocks-Weekday-51,"Linda Mar Park & Ride",171016,0,,170509
17-180,132-Blocks-Weekday-51,10762236-132-Blocks-Weekday-51,"Moonridge Apts",171001,1,,170508
17-180,132-Blocks-Weekday-51,10762237-132-Blocks-Weekday-51,"Moonridge Apts",171003,1,,170510
17-180,132-Blocks-Weekday-51,10762238-132-Blocks-Weekday-51,"Moonridge Apts",171005,1,,170510
17-180,132-Blocks-Weekday-51,10762239-132-Blocks-Weekday-51,"Moonridge Apts",171007,1,,170510
17-180,132-Blocks-Weekday-51,10762240-132-Blocks-Weekday-51,"Moonridge Apts",171009,1,,170510
17-180,132-Blocks-Weekday-51,10762241-132-Blocks-Weekday-51,"Moonridge Apts",171011,1,,170508
17-180,132-Blocks-Weekday-51,10762242-132-Blocks-Weekday-51,"Moonridge Apts",171013,1,,170508
17-180,132-Blocks-Weekday-51,10762243-132-Blocks-Weekday-51,"Moonridge Apts",171015,1,,170508
110-180,132-Blocks-Weekday-51,10762258-132-Blocks-Weekday-51,"Daly City BART",1101004,0,,1100237
110-180,132-Blocks-Weekday-51,10762259-132-Blocks-Weekday-51,"Daly City BART",1101006,0,,1100237
110-180,132-Blocks-Weekday-51,10762260-132-Blocks-Weekday-51,"Daly City BART",1101008,0,,1100237
110-180,132-Blocks-Weekday-51,10762261-132-Blocks-Weekday-51,"Daly City BART",1101020,0,,1100237
110-180,132-Blocks-Weekday-51,10762262-132-Blocks-Weekday-51,"Daly City BART",1101010,0,,1100237
110-180,132-Blocks-Weekday-51,10762263-132-Blocks-Weekday-51,"Daly City BART",1101012,0,,1100237
110-180,132-Blocks-Weekday-51,10762264-132-Blocks-Weekday-51,"Daly City BART",1101018,0,,1100237
110-180,132-Blocks-Weekday-51,10762265-132-Blocks-Weekday-51,"Daly City BART",1101014,0,,1100237
110-180,132-Blocks-Weekday-51,10762266-132-Blocks-Weekday-51,"Daly City BART",1101016,0,,1100237
110-180,132-Blocks-Weekday-51,10762267-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101001,1,,1100236
110-180,132-Blocks-Weekday-51,10762268-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101003,1,,1100236
110-180,132-Blocks-Weekday-51,10762269-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101005,1,,1100236
110-180,132-Blocks-Weekday-51,10762270-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101007,1,,1100236
110-180,132-Blocks-Weekday-51,10762271-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101009,1,,1100236
110-180,132-Blocks-Weekday-51,10762272-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101011,1,,1100236
110-180,132-Blocks-Weekday-51,10762273-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101013,1,,1100236
110-180,132-Blocks-Weekday-51,10762274-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101015,1,,1100236
110-180,132-Blocks-Weekday-51,10762275-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101017,1,,1100236
110-180,132-Blocks-Weekday-51,10762276-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101019,1,,1100236
110-180,132-Blocks-Weekday-51,10762277-132-Blocks-Weekday-51,"Daly City BART",1101002,0,,1100237
110-180,132-Blocks-Weekday-51,10762278-132-Blocks-Weekday-51,"Daly City BART",1101022,0,,1100237
110-180,132-Blocks-Weekday-51,10762279-132-Blocks-Weekday-51,"Daly City BART",1101024,0,,1100237
110-180,132-Blocks-Weekday-51,10762280-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101021,1,,1100236
110-180,132-Blocks-Weekday-51,10762281-132-Blocks-Weekday-51,"Linda Mar Park & Ride",1101023,1,,1100236
ECR-180,132-Blocks-Weekday-51,10762302-132-Blocks-Weekday-51,"Daly City BART",4001008,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762303-132-Blocks-Weekday-51,"Daly City BART",4001012,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762304-132-Blocks-Weekday-51,"Daly City BART",4001016,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762305-132-Blocks-Weekday-51,"Daly City BART",4001018,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762306-132-Blocks-Weekday-51,"Daly City BART",4001022,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762307-132-Blocks-Weekday-51,"Daly City BART",4001026,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762308-132-Blocks-Weekday-51,"Daly City BART",4001028,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762309-132-Blocks-Weekday-51,"Daly City BART",4001030,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762310-132-Blocks-Weekday-51,"Daly City BART",4001034,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762311-132-Blocks-Weekday-51,"Daly City BART",4001036,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762312-132-Blocks-Weekday-51,"Daly City BART",4001040,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762313-132-Blocks-Weekday-51,"Daly City BART",4001042,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762314-132-Blocks-Weekday-51,"Daly City BART",4001046,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762315-132-Blocks-Weekday-51,"Daly City BART",4001048,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762316-132-Blocks-Weekday-51,"Daly City BART",4001052,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762317-132-Blocks-Weekday-51,"Daly City BART",4001054,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762318-132-Blocks-Weekday-51,"Daly City BART",4001058,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762319-132-Blocks-Weekday-51,"Daly City BART",4001060,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762320-132-Blocks-Weekday-51,"Daly City BART",4001064,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762321-132-Blocks-Weekday-51,"Daly City BART",4001066,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762322-132-Blocks-Weekday-51,"Daly City BART",4001070,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762323-132-Blocks-Weekday-51,"Daly City BART",4001072,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762324-132-Blocks-Weekday-51,"Daly City BART",4001076,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762325-132-Blocks-Weekday-51,"Daly City BART",4001080,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762326-132-Blocks-Weekday-51,"Daly City BART",4001082,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762327-132-Blocks-Weekday-51,"Daly City BART",4001086,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762328-132-Blocks-Weekday-51,"Daly City BART",4001088,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762329-132-Blocks-Weekday-51,"Daly City BART",4001090,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762330-132-Blocks-Weekday-51,"Daly City BART",4001094,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762331-132-Blocks-Weekday-51,"Daly City BART",4001096,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762332-132-Blocks-Weekday-51,"Daly City BART",4001098,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762333-132-Blocks-Weekday-51,"Daly City BART",4001100,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762334-132-Blocks-Weekday-51,"Palo Alto",4001005,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762335-132-Blocks-Weekday-51,"Palo Alto",4001009,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762336-132-Blocks-Weekday-51,"Palo Alto",4001015,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762337-132-Blocks-Weekday-51,"Palo Alto",4001017,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762338-132-Blocks-Weekday-51,"Palo Alto",4001021,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762339-132-Blocks-Weekday-51,"Palo Alto",4001025,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762340-132-Blocks-Weekday-51,"Palo Alto",4001027,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762341-132-Blocks-Weekday-51,"Palo Alto",4001031,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762342-132-Blocks-Weekday-51,"Palo Alto",4001033,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762343-132-Blocks-Weekday-51,"Palo Alto",4001037,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762344-132-Blocks-Weekday-51,"Palo Alto",4001041,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762345-132-Blocks-Weekday-51,"Palo Alto",4001045,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762346-132-Blocks-Weekday-51,"Palo Alto",4001047,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762347-132-Blocks-Weekday-51,"Palo Alto",4001051,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762348-132-Blocks-Weekday-51,"Palo Alto",4001053,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762349-132-Blocks-Weekday-51,"Palo Alto",4001057,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762350-132-Blocks-Weekday-51,"Palo Alto",4001059,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762351-132-Blocks-Weekday-51,"Palo Alto",4001061,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762352-132-Blocks-Weekday-51,"Palo Alto",4001065,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762353-132-Blocks-Weekday-51,"Palo Alto",4001067,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762354-132-Blocks-Weekday-51,"Palo Alto",4001069,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762355-132-Blocks-Weekday-51,"Palo Alto",4001073,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762356-132-Blocks-Weekday-51,"Palo Alto",4001075,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762357-132-Blocks-Weekday-51,"Palo Alto",4001079,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762358-132-Blocks-Weekday-51,"Palo Alto",4001081,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762359-132-Blocks-Weekday-51,"Palo Alto",4001083,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762360-132-Blocks-Weekday-51,"Palo Alto",4001087,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762361-132-Blocks-Weekday-51,"Palo Alto",4001091,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762362-132-Blocks-Weekday-51,"Palo Alto",4001095,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762363-132-Blocks-Weekday-51,"Daly City BART",4001106,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762364-132-Blocks-Weekday-51,"Palo Alto",4001105,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762365-132-Blocks-Weekday-51,"Daly City BART",4001092,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762366-132-Blocks-Weekday-51,"Mission/Wellington",4001114,0,,ECR0915
ECR-180,132-Blocks-Weekday-51,10762367-132-Blocks-Weekday-51,"Daly City BART",4001110,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762368-132-Blocks-Weekday-51,"SFO",4001001,1,,ECR1038
ECR-180,132-Blocks-Weekday-51,10762369-132-Blocks-Weekday-51,"Daly City BART",4001104,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762370-132-Blocks-Weekday-51,"Mission/Wellington",4001002,0,,ECR0915
ECR-180,132-Blocks-Weekday-51,10762371-132-Blocks-Weekday-51,"Palo Alto",4001097,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762372-132-Blocks-Weekday-51,"SFO",4001003,1,,ECR1040
ECR-180,132-Blocks-Weekday-51,10762373-132-Blocks-Weekday-51,"Daly City BART",4001004,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762374-132-Blocks-Weekday-51,"Daly City BART",4001108,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762375-132-Blocks-Weekday-51,"Palo Alto",4001101,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762376-132-Blocks-Weekday-51,"SFO",4001113,1,,ECR1038
ECR-180,132-Blocks-Weekday-51,10762377-132-Blocks-Weekday-51,"Palo Alto",4001011,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762378-132-Blocks-Weekday-51,"Palo Alto",4001099,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762379-132-Blocks-Weekday-51,"SFO",4001111,1,,ECR1038
ECR-180,132-Blocks-Weekday-51,10762380-132-Blocks-Weekday-51,"Mission/Wellington",4001116,0,,ECR0915
ECR-180,132-Blocks-Weekday-51,10762381-132-Blocks-Weekday-51,"SFO",4001109,1,,ECR1038
ECR-180,132-Blocks-Weekday-51,10762382-132-Blocks-Weekday-51,"Daly City BART",4001102,0,,ECR1043
ECR-180,132-Blocks-Weekday-51,10762383-132-Blocks-Weekday-51,"Palo Alto",4001055,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762384-132-Blocks-Weekday-51,"Palo Alto",4001063,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762385-132-Blocks-Weekday-51,"Palo Alto",4001103,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762386-132-Blocks-Weekday-51,"Palo Alto",4001089,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762387-132-Blocks-Weekday-51,"Palo Alto",4001093,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762388-132-Blocks-Weekday-51,"Palo Alto",4001071,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762389-132-Blocks-Weekday-51,"Palo Alto",4001085,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762390-132-Blocks-Weekday-51,"Palo Alto",4001077,1,,ECR1048
ECR-180,132-Blocks-Weekday-51,10762391-132-Blocks-Weekday-51,"Palo Alto",4001007,1,,ECR1048
